#time(y) width(m) migration_rate(m/y) depth0C_x0(m) depth100C_x0(m) depth0C_min(m) depth100C_min(m) depth_org_min(m)
11374.93	15.0	0.3	3111.16	nan	3111.16	nan	2483.62
13080.72	15.0	0.3	3365.05	nan	3365.05	nan	1973.80
15042.38	15.0	0.3	3573.49	nan	3573.49	nan	1469.85
17298.29	15.0	0.3	3759.71	nan	3759.71	nan	1731.24
19892.59	15.0	0.3	3922.13	nan	3922.13	nan	1976.34
22876.03	15.0	0.3	4087.11	nan	4087.11	nan	2212.57
26306.98	15.0	0.3	4198.51	nan	4198.51	nan	2464.34
30252.58	15.0	0.3	4311.03	nan	4311.03	nan	2683.57
34790.02	15.0	0.3	4396.15	nan	4396.15	nan	2898.55
40008.08	15.0	0.3	4481.89	nan	4481.89	nan	3105.73
46008.84	15.0	0.3	4568.25	nan	4568.25	nan	3286.64
52909.72	15.0	0.3	4626.17	nan	4626.17	nan	3472.36
60845.72	15.0	0.3	4684.36	nan	4684.36	nan	3652.91
69972.13	15.0	0.3	4742.82	nan	4742.82	nan	3811.98
79972.13	15.0	0.3	4831.03	nan	4831.03	nan	3947.84
89972.13	15.0	0.3	4890.17	nan	4890.17	nan	4085.73
99972.13	15.0	0.3	4919.84	nan	4919.84	nan	4201.49
109972.13	15.0	0.3	4949.57	nan	4949.57	nan	4286.54
119972.13	15.0	0.3	5009.25	nan	5009.25	nan	4373.24
129972.13	15.0	0.3	5039.19	nan	5039.19	nan	4460.61
139972.13	15.0	0.3	5069.20	nan	5069.20	nan	4511.36
149972.13	15.0	0.3	5099.27	nan	5099.27	nan	4568.82
159972.13	15.0	0.3	5129.41	nan	5129.41	nan	4631.09
169972.13	15.0	0.3	5159.62	nan	5159.62	nan	4683.37
179972.13	15.0	0.3	5189.89	nan	5189.89	nan	4739.86
189972.13	15.0	0.3	5220.23	nan	5220.23	nan	4770.71
199972.13	15.0	0.3	5220.23	nan	5220.23	nan	4803.79
209972.13	15.0	0.3	5250.63	nan	5250.63	nan	4861.75
219972.13	15.0	0.3	5281.11	nan	5281.11	nan	4890.87
229972.13	15.0	0.3	5281.11	nan	5281.11	nan	4919.09
239972.13	15.0	0.3	5311.64	nan	5311.64	nan	4947.37
249972.13	15.0	0.3	5311.64	nan	5311.64	nan	4974.00
250000.00	15.0	0.3	5342.25	nan	5342.25	nan	4981.05
0.00	100.0	1.0	0.65	0.65	0.65	0.65	5790.00
2.00	100.0	1.0	0.65	0.65	0.65	0.65	5790.00
4.30	100.0	1.0	0.65	0.65	0.65	0.65	5787.80
6.95	100.0	1.0	0.65	0.65	0.65	0.65	5785.25
9.99	100.0	1.0	0.65	0.65	0.65	0.65	5782.42
13.48	100.0	1.0	0.65	0.65	0.65	0.65	5779.13
15.06	100.0	1.0	0.65	1.98	0.65	1.98	5777.58
16.87	100.0	1.0	1.98	3.79	1.98	3.79	5776.48
18.95	100.0	1.0	1.98	3.79	1.98	3.79	5775.27
21.34	100.0	1.0	1.98	3.79	1.98	3.79	5773.09
24.10	100.0	1.0	1.98	6.00	1.98	6.00	5770.64
27.26	100.0	1.0	1.98	6.00	1.98	6.00	5767.67
30.91	100.0	1.0	3.79	6.00	3.79	6.00	5764.32
35.09	100.0	1.0	3.79	8.57	3.79	8.57	5761.77
39.91	100.0	1.0	3.79	8.57	3.79	8.57	5758.82
45.44	100.0	1.0	3.79	8.57	3.79	8.57	5755.27
51.81	100.0	1.0	3.79	11.48	3.79	11.48	5749.27
59.14	100.0	1.0	3.79	11.48	3.79	11.48	5742.30
67.56	100.0	1.0	6.00	14.69	6.00	14.69	5737.18
77.24	100.0	1.0	6.00	14.69	6.00	14.69	5730.87
88.38	100.0	1.0	6.00	18.18	6.00	18.18	5721.50
101.19	100.0	1.0	8.57	18.18	8.57	18.18	5710.70
115.92	100.0	1.0	8.57	21.96	8.57	21.96	5702.08
132.86	100.0	1.0	11.48	25.99	11.48	25.99	5692.14
152.34	100.0	1.0	11.48	30.27	11.48	30.27	5673.35
174.74	100.0	1.0	14.69	34.79	14.69	34.79	5652.52
200.50	100.0	1.0	14.69	44.52	14.69	44.52	5630.13
230.13	100.0	1.0	18.18	49.72	18.18	49.72	5601.18
264.20	100.0	1.0	21.96	55.13	21.96	55.13	5567.88
303.38	100.0	1.0	21.96	66.56	21.96	66.56	5529.25
348.44	100.0	1.0	25.99	72.57	25.99	72.57	5484.86
400.26	100.0	1.0	30.27	78.78	30.27	78.78	5433.51
459.85	100.0	1.0	30.27	91.76	30.27	91.76	5374.88
528.38	100.0	1.0	34.79	98.52	34.79	98.52	5370.88
607.19	100.0	1.0	39.54	105.46	39.54	105.46	5294.39
697.82	100.0	1.0	44.52	119.87	44.52	119.87	5239.34
802.04	100.0	1.0	44.52	127.33	44.52	127.33	5151.85
921.90	100.0	1.0	49.72	142.76	49.72	142.76	5034.93
1059.74	100.0	1.0	55.13	158.83	55.13	158.83	4899.32
1218.25	100.0	1.0	60.74	175.54	60.74	175.54	4739.94
1400.54	100.0	1.0	72.57	192.87	72.57	192.87	4604.10
1610.17	100.0	1.0	78.78	219.99	78.78	219.99	4404.15
1851.25	100.0	1.0	85.17	248.43	85.17	248.43	4204.52
2128.49	100.0	1.0	98.52	278.15	98.52	278.15	3931.07
2447.31	100.0	1.0	112.58	319.70	112.58	319.70	3613.35
2813.96	100.0	1.0	119.87	374.63	119.87	374.63	3248.25
3235.61	100.0	1.0	142.76	420.88	142.76	420.88	2829.06
3720.50	100.0	1.0	158.83	493.97	158.83	493.97	2350.31
4278.12	100.0	1.0	175.54	584.67	175.54	584.67	1802.19
4919.39	100.0	1.0	201.76	680.99	201.76	680.99	1240.95
5656.86	100.0	1.0	229.33	812.75	229.33	812.75	513.99
6504.94	100.0	1.0	268.11	1001.66	268.11	1001.66	193.80
7480.23	100.0	1.0	298.65	1258.01	298.65	1258.01	221.08
8601.81	100.0	1.0	341.28	1692.07	341.28	1692.07	248.91
9891.64	100.0	1.0	397.50	2579.37	397.50	2579.37	278.32
11374.93	100.0	1.0	444.75	3732.89	444.75	3732.89	319.51
13080.72	100.0	1.0	519.30	4713.56	519.30	4713.56	366.68
15042.38	100.0	1.0	584.67	5496.25	584.67	5496.25	410.13
17298.29	100.0	1.0	680.99	nan	680.99	nan	473.64
19892.59	100.0	1.0	767.86	nan	767.86	nan	533.30
22876.03	100.0	1.0	874.07	nan	874.07	nan	616.41
26306.98	100.0	1.0	1001.66	nan	1001.66	nan	685.69
30252.58	100.0	1.0	1152.85	nan	1152.85	nan	792.48
34790.02	100.0	1.0	1293.82	nan	1293.82	nan	874.71
40008.08	100.0	1.0	1478.47	nan	1478.47	nan	991.02
46008.84	100.0	1.0	1672.21	nan	1672.21	nan	1116.99
52909.72	100.0	1.0	1874.76	nan	1874.76	nan	1262.23
60845.72	100.0	1.0	2085.87	nan	2085.87	nan	1410.90
69972.13	100.0	1.0	2305.32	nan	2305.32	nan	1563.40
79972.13	100.0	1.0	2532.90	nan	2532.90	nan	1732.64
89972.13	100.0	1.0	2744.52	nan	2744.52	nan	1905.80
99972.13	100.0	1.0	2913.47	nan	2913.47	nan	2068.92
109972.13	100.0	1.0	3061.28	nan	3061.28	nan	2244.28
119972.13	100.0	1.0	3211.82	nan	3211.82	nan	2403.25
129972.13	100.0	1.0	3339.32	nan	3339.32	nan	2532.71
139972.13	100.0	1.0	3442.66	nan	3442.66	nan	2671.80
149972.13	100.0	1.0	3547.18	nan	3547.18	nan	2795.23
159972.13	100.0	1.0	3652.86	nan	3652.86	nan	2913.61
169972.13	100.0	1.0	3732.89	nan	3732.89	nan	3032.89
179972.13	100.0	1.0	3813.56	nan	3813.56	nan	3134.95
189972.13	100.0	1.0	3894.88	nan	3894.88	nan	3219.96
199972.13	100.0	1.0	3949.45	nan	3949.45	nan	3311.84
209972.13	100.0	1.0	4004.30	nan	4004.30	nan	3389.98
219972.13	100.0	1.0	4087.11	nan	4087.11	nan	3471.46
229972.13	100.0	1.0	4142.67	nan	4142.67	nan	3545.94
239972.13	100.0	1.0	4170.56	nan	4170.56	nan	3624.94
249972.13	100.0	1.0	4226.54	nan	4226.54	nan	3680.34
250000.00	100.0	1.0	4282.79	nan	4282.79	nan	3737.27
0.00	10.0	1.0	0.65	0.65	0.65	0.65	5790.00
2.00	10.0	1.0	0.65	0.65	0.65	0.65	5790.00
4.30	10.0	1.0	0.65	0.65	0.65	0.65	5787.77
6.95	10.0	1.0	0.65	0.65	0.65	0.65	5785.27
9.99	10.0	1.0	0.65	0.65	0.65	0.65	5782.40
13.48	10.0	1.0	0.65	0.65	0.65	0.65	5779.10
15.06	10.0	1.0	0.65	1.98	0.65	1.98	5777.58
16.87	10.0	1.0	1.98	3.79	1.98	3.79	5776.49
18.95	10.0	1.0	1.98	3.79	1.98	3.79	5775.26
21.34	10.0	1.0	1.98	3.79	1.98	3.79	5773.52
24.10	10.0	1.0	1.98	6.00	1.98	6.00	5770.82
27.26	10.0	1.0	1.98	6.00	1.98	6.00	5767.64
30.91	10.0	1.0	3.79	6.00	3.79	6.00	5764.21
35.09	10.0	1.0	3.79	8.57	3.79	8.57	5761.23
39.91	10.0	1.0	3.79	8.57	3.79	8.57	5757.98
45.44	10.0	1.0	3.79	8.57	3.79	8.57	5754.26
51.81	10.0	1.0	3.79	11.48	3.79	11.48	5748.42
59.14	10.0	1.0	3.79	11.48	3.79	11.48	5741.13
67.56	10.0	1.0	6.00	14.69	6.00	14.69	5732.92
77.24	10.0	1.0	6.00	14.69	6.00	14.69	5726.38
88.38	10.0	1.0	6.00	18.18	6.00	18.18	5718.08
101.19	10.0	1.0	8.57	18.18	8.57	18.18	5705.24
115.92	10.0	1.0	8.57	21.96	8.57	21.96	5690.96
132.86	10.0	1.0	11.48	25.99	11.48	25.99	5673.93
152.34	10.0	1.0	11.48	30.27	11.48	30.27	5654.38
174.74	10.0	1.0	14.69	39.54	14.69	39.54	5637.84
200.50	10.0	1.0	18.18	44.52	18.18	44.52	5618.67
230.13	10.0	1.0	18.18	55.13	18.18	55.13	5595.07
264.20	10.0	1.0	21.96	66.56	21.96	66.56	5573.47
303.38	10.0	1.0	25.99	85.17	25.99	85.17	5535.45
348.44	10.0	1.0	34.79	105.46	34.79	105.46	5490.89
400.26	10.0	1.0	39.54	134.96	39.54	134.96	5440.34
459.85	10.0	1.0	44.52	3840.60	44.52	3840.60	5381.74
528.38	10.0	1.0	55.13	4979.38	55.13	4979.38	5314.73
607.19	10.0	1.0	66.56	5620.63	66.56	5620.63	5240.29
697.82	10.0	1.0	78.78	5809.16	78.78	5809.16	5156.60
802.04	10.0	1.0	91.76	nan	91.76	nan	5062.54
921.90	10.0	1.0	112.58	nan	112.58	nan	4975.89
1059.74	10.0	1.0	127.33	nan	127.33	nan	4840.44
1218.25	10.0	1.0	158.83	nan	158.83	nan	4686.94
1400.54	10.0	1.0	184.13	nan	184.13	nan	4517.66
1610.17	10.0	1.0	219.99	nan	219.99	nan	4316.74
1851.25	10.0	1.0	268.11	nan	268.11	nan	4089.24
2128.49	10.0	1.0	330.42	nan	330.42	nan	3813.94
2447.31	10.0	1.0	409.13	nan	409.13	nan	3495.79
2813.96	10.0	1.0	545.10	nan	545.10	nan	3147.32
3235.61	10.0	1.0	1478.47	nan	1478.47	nan	2750.04
3720.50	10.0	1.0	1895.49	nan	1895.49	nan	2277.42
4278.12	10.0	1.0	2238.62	nan	2238.62	nan	1725.07
4919.39	10.0	1.0	2556.10	nan	2556.10	nan	1088.65
5656.86	10.0	1.0	2864.81	nan	2864.81	nan	575.14
6504.94	10.0	1.0	3136.21	nan	3136.21	nan	720.06
7480.23	10.0	1.0	3390.85	nan	3390.85	nan	892.21
8601.81	10.0	1.0	3626.33	nan	3626.33	nan	1218.48
9891.64	10.0	1.0	3813.56	nan	3813.56	nan	1580.62
11374.93	10.0	1.0	4004.30	nan	4004.30	nan	1878.30
13080.72	10.0	1.0	4170.56	nan	4170.56	nan	2162.30
15042.38	10.0	1.0	4311.03	nan	4311.03	nan	2380.69
17298.29	10.0	1.0	4424.66	nan	4424.66	nan	2601.83
19892.59	10.0	1.0	4510.61	nan	4510.61	nan	2816.91
22876.03	10.0	1.0	4597.18	nan	4597.18	nan	3030.34
26306.98	10.0	1.0	4655.23	nan	4655.23	nan	3201.45
30252.58	10.0	1.0	4713.56	nan	4713.56	nan	3372.09
34790.02	10.0	1.0	4772.16	nan	4772.16	nan	3566.21
40008.08	10.0	1.0	4831.03	nan	4831.03	nan	3713.30
46008.84	10.0	1.0	4860.56	nan	4860.56	nan	3870.10
52909.72	10.0	1.0	4919.84	nan	4919.84	nan	4004.22
60845.72	10.0	1.0	4949.57	nan	4949.57	nan	4119.46
69972.13	10.0	1.0	5009.25	nan	5009.25	nan	4236.07
79972.13	10.0	1.0	5039.19	nan	5039.19	nan	4337.17
89972.13	10.0	1.0	5099.27	nan	5099.27	nan	4426.90
99972.13	10.0	1.0	5129.41	nan	5129.41	nan	4512.85
109972.13	10.0	1.0	5159.62	nan	5159.62	nan	4595.83
119972.13	10.0	1.0	5189.89	nan	5189.89	nan	4653.80
129972.13	10.0	1.0	5220.23	nan	5220.23	nan	4711.81
139972.13	10.0	1.0	5250.63	nan	5250.63	nan	4769.94
149972.13	10.0	1.0	5281.11	nan	5281.11	nan	4803.20
159972.13	10.0	1.0	5281.11	nan	5281.11	nan	4857.74
169972.13	10.0	1.0	5311.64	nan	5311.64	nan	4890.27
179972.13	10.0	1.0	5342.25	nan	5342.25	nan	4918.95
189972.13	10.0	1.0	5342.25	nan	5342.25	nan	4950.90
199972.13	10.0	1.0	5372.92	nan	5372.92	nan	4982.83
209972.13	10.0	1.0	5372.92	nan	5372.92	nan	5016.81
219972.13	10.0	1.0	5403.65	nan	5403.65	nan	5039.13
229972.13	10.0	1.0	5403.65	nan	5403.65	nan	5071.84
239972.13	10.0	1.0	5434.45	nan	5434.45	nan	5100.66
249972.13	10.0	1.0	5434.45	nan	5434.45	nan	5127.85
250000.00	10.0	1.0	5465.32	nan	5465.32	nan	5129.71
0.00	80.0	1.0	0.65	0.65	0.65	0.65	5790.00
2.00	80.0	1.0	0.65	0.65	0.65	0.65	5790.00
4.30	80.0	1.0	0.65	0.65	0.65	0.65	5787.84
6.95	80.0	1.0	0.65	0.65	0.65	0.65	5785.28
9.99	80.0	1.0	0.65	0.65	0.65	0.65	5782.38
13.48	80.0	1.0	0.65	0.65	0.65	0.65	5779.00
15.06	80.0	1.0	0.65	1.98	0.65	1.98	5778.00
16.87	80.0	1.0	1.98	3.79	1.98	3.79	5776.81
18.95	80.0	1.0	1.98	3.79	1.98	3.79	5775.52
21.34	80.0	1.0	1.98	3.79	1.98	3.79	5773.94
24.10	80.0	1.0	1.98	6.00	1.98	6.00	5771.39
27.26	80.0	1.0	1.98	6.00	1.98	6.00	5769.43
30.91	80.0	1.0	3.79	6.00	3.79	6.00	5766.32
35.09	80.0	1.0	3.79	8.57	3.79	8.57	5762.26
39.91	80.0	1.0	3.79	8.57	3.79	8.57	5757.48
45.44	80.0	1.0	3.79	8.57	3.79	8.57	5751.95
51.81	80.0	1.0	3.79	11.48	3.79	11.48	5747.53
59.14	80.0	1.0	3.79	11.48	3.79	11.48	5742.01
67.56	80.0	1.0	6.00	14.69	6.00	14.69	5735.78
77.24	80.0	1.0	6.00	14.69	6.00	14.69	5728.95
88.38	80.0	1.0	6.00	18.18	6.00	18.18	5721.30
101.19	80.0	1.0	8.57	18.18	8.57	18.18	5711.96
115.92	80.0	1.0	8.57	21.96	8.57	21.96	5698.34
132.86	80.0	1.0	11.48	25.99	11.48	25.99	5683.57
152.34	80.0	1.0	11.48	30.27	11.48	30.27	5668.77
174.74	80.0	1.0	14.69	39.54	14.69	39.54	5655.67
200.50	80.0	1.0	14.69	44.52	14.69	44.52	5629.28
230.13	80.0	1.0	18.18	49.72	18.18	49.72	5602.97
264.20	80.0	1.0	21.96	60.74	21.96	60.74	5572.67
303.38	80.0	1.0	25.99	66.56	25.99	66.56	5558.83
348.44	80.0	1.0	25.99	78.78	25.99	78.78	5517.13
400.26	80.0	1.0	30.27	85.17	30.27	85.17	5467.23
459.85	80.0	1.0	34.79	98.52	34.79	98.52	5409.99
528.38	80.0	1.0	39.54	105.46	39.54	105.46	5345.73
607.19	80.0	1.0	44.52	119.87	44.52	119.87	5271.56
697.82	80.0	1.0	44.52	134.96	44.52	134.96	5187.08
802.04	80.0	1.0	49.72	150.71	49.72	150.71	5088.55
921.90	80.0	1.0	55.13	167.11	55.13	167.11	4977.52
1059.74	80.0	1.0	66.56	184.13	66.56	184.13	4852.70
1218.25	80.0	1.0	72.57	201.76	72.57	201.76	4738.06
1400.54	80.0	1.0	78.78	229.33	78.78	229.33	4557.56
1610.17	80.0	1.0	91.76	268.11	91.76	268.11	4350.11
1851.25	80.0	1.0	98.52	298.65	98.52	298.65	4111.55
2128.49	80.0	1.0	112.58	341.28	112.58	341.28	3843.71
2447.31	80.0	1.0	127.33	397.50	127.33	397.50	3582.03
2813.96	80.0	1.0	142.76	469.12	142.76	469.12	3227.49
3235.61	80.0	1.0	158.83	545.10	158.83	545.10	2851.93
3720.50	80.0	1.0	184.13	652.91	184.13	652.91	2393.51
4278.12	80.0	1.0	210.80	797.68	210.80	797.68	1871.43
4919.39	80.0	1.0	238.81	1001.66	238.81	1001.66	1241.56
5656.86	80.0	1.0	278.15	1348.24	278.15	1348.24	526.94
6504.94	80.0	1.0	309.11	2172.66	309.11	2172.66	229.92
7480.23	80.0	1.0	363.38	3390.85	363.38	3390.85	258.34
8601.81	80.0	1.0	409.13	4481.89	409.13	4481.89	290.46
9891.64	80.0	1.0	469.12	5281.11	469.12	5281.11	332.45
11374.93	80.0	1.0	545.10	6000.00	545.10	6000.00	374.35
13080.72	80.0	1.0	611.63	nan	611.63	nan	434.92
15042.38	80.0	1.0	709.51	nan	709.51	nan	486.39
17298.29	80.0	1.0	812.75	nan	812.75	nan	558.87
19892.59	80.0	1.0	937.05	nan	937.05	nan	639.26
22876.03	80.0	1.0	1067.87	nan	1067.87	nan	714.41
26306.98	80.0	1.0	1222.57	nan	1222.57	nan	806.39
30252.58	80.0	1.0	1384.99	nan	1384.99	nan	919.04
34790.02	80.0	1.0	1574.22	nan	1574.22	nan	1034.00
40008.08	80.0	1.0	1772.40	nan	1772.40	nan	1157.76
46008.84	80.0	1.0	2000.42	nan	2000.42	nan	1311.69
52909.72	80.0	1.0	2238.62	nan	2238.62	nan	1461.28
60845.72	80.0	1.0	2463.78	nan	2463.78	nan	1617.60
69972.13	80.0	1.0	2696.94	nan	2696.94	nan	1792.52
79972.13	80.0	1.0	2937.91	nan	2937.91	nan	1979.96
89972.13	80.0	1.0	3136.21	nan	3136.21	nan	2171.07
99972.13	80.0	1.0	3288.10	nan	3288.10	nan	2349.96
109972.13	80.0	1.0	3442.66	nan	3442.66	nan	2527.80
119972.13	80.0	1.0	3573.49	nan	3573.49	nan	2671.93
129972.13	80.0	1.0	3679.47	nan	3679.47	nan	2839.61
139972.13	80.0	1.0	3759.71	nan	3759.71	nan	2964.71
149972.13	80.0	1.0	3867.70	nan	3867.70	nan	3085.16
159972.13	80.0	1.0	3949.45	nan	3949.45	nan	3208.35
169972.13	80.0	1.0	4004.30	nan	4004.30	nan	3311.83
179972.13	80.0	1.0	4087.11	nan	4087.11	nan	3414.97
189972.13	80.0	1.0	4142.67	nan	4142.67	nan	3494.32
199972.13	80.0	1.0	4198.51	nan	4198.51	nan	3573.72
209972.13	80.0	1.0	4254.63	nan	4254.63	nan	3655.49
219972.13	80.0	1.0	4311.03	nan	4311.03	nan	3731.98
229972.13	80.0	1.0	4367.71	nan	4367.71	nan	3810.47
239972.13	80.0	1.0	4396.15	nan	4396.15	nan	3866.93
249972.13	80.0	1.0	4453.24	nan	4453.24	nan	3920.82
250000.00	80.0	1.0	4481.89	nan	4481.89	nan	3977.78
0.00	50.0	1.0	0.65	0.65	0.65	0.65	5790.00
2.00	50.0	1.0	0.65	0.65	0.65	0.65	5790.00
4.30	50.0	1.0	0.65	0.65	0.65	0.65	5787.82
6.95	50.0	1.0	0.65	0.65	0.65	0.65	5785.31
9.99	50.0	1.0	0.65	0.65	0.65	0.65	5782.39
13.48	50.0	1.0	0.65	0.65	0.65	0.65	5779.22
15.06	50.0	1.0	0.65	1.98	0.65	1.98	5778.33
16.87	50.0	1.0	1.98	3.79	1.98	3.79	5777.28
18.95	50.0	1.0	1.98	3.79	1.98	3.79	5776.03
21.34	50.0	1.0	1.98	3.79	1.98	3.79	5773.82
24.10	50.0	1.0	1.98	6.00	1.98	6.00	5771.20
27.26	50.0	1.0	1.98	6.00	1.98	6.00	5769.35
30.91	50.0	1.0	3.79	6.00	3.79	6.00	5766.64
35.09	50.0	1.0	3.79	8.57	3.79	8.57	5762.62
39.91	50.0	1.0	3.79	8.57	3.79	8.57	5757.91
45.44	50.0	1.0	3.79	8.57	3.79	8.57	5752.44
51.81	50.0	1.0	3.79	11.48	3.79	11.48	5748.06
59.14	50.0	1.0	3.79	11.48	3.79	11.48	5743.00
67.56	50.0	1.0	6.00	14.69	6.00	14.69	5737.85
77.24	50.0	1.0	6.00	14.69	6.00	14.69	5728.64
88.38	50.0	1.0	6.00	18.18	6.00	18.18	5717.53
101.19	50.0	1.0	8.57	18.18	8.57	18.18	5708.94
115.92	50.0	1.0	8.57	21.96	8.57	21.96	5699.35
132.86	50.0	1.0	11.48	25.99	11.48	25.99	5687.38
152.34	50.0	1.0	11.48	30.27	11.48	30.27	5672.93
174.74	50.0	1.0	14.69	39.54	14.69	39.54	5654.09
200.50	50.0	1.0	14.69	44.52	14.69	44.52	5629.02
230.13	50.0	1.0	18.18	55.13	18.18	55.13	5599.18
264.20	50.0	1.0	21.96	60.74	21.96	60.74	5565.13
303.38	50.0	1.0	25.99	72.57	25.99	72.57	5527.02
348.44	50.0	1.0	30.27	85.17	30.27	85.17	5485.65
400.26	50.0	1.0	34.79	98.52	34.79	98.52	5433.96
459.85	50.0	1.0	39.54	112.58	39.54	112.58	5374.42
528.38	50.0	1.0	44.52	127.33	44.52	127.33	5306.43
607.19	50.0	1.0	49.72	150.71	49.72	150.71	5228.39
697.82	50.0	1.0	55.13	167.11	55.13	167.11	5198.89
802.04	50.0	1.0	60.74	192.87	60.74	192.87	5121.84
921.90	50.0	1.0	72.57	219.99	72.57	219.99	5004.29
1059.74	50.0	1.0	78.78	248.43	78.78	248.43	4869.47
1218.25	50.0	1.0	91.76	288.33	91.76	288.33	4760.54
1400.54	50.0	1.0	98.52	341.28	98.52	341.28	4581.85
1610.17	50.0	1.0	112.58	397.50	112.58	397.50	4388.25
1851.25	50.0	1.0	127.33	481.49	127.33	481.49	4146.46
2128.49	50.0	1.0	150.71	598.10	150.71	598.10	3874.62
2447.31	50.0	1.0	167.11	767.86	167.11	767.86	3562.80
2813.96	50.0	1.0	192.87	1222.57	192.87	1222.57	3211.98
3235.61	50.0	1.0	219.99	2418.11	219.99	2418.11	2807.63
3720.50	50.0	1.0	248.43	3652.86	248.43	3652.86	2373.13
4278.12	50.0	1.0	288.33	4742.82	288.33	4742.82	1854.31
4919.39	50.0	1.0	330.42	5434.45	330.42	5434.45	1232.65
5656.86	50.0	1.0	386.00	nan	386.00	nan	509.21
6504.94	50.0	1.0	432.75	nan	432.75	nan	303.43
7480.23	50.0	1.0	506.58	nan	506.58	nan	344.72
8601.81	50.0	1.0	584.67	nan	584.67	nan	388.08
9891.64	50.0	1.0	680.99	nan	680.99	nan	451.81
11374.93	50.0	1.0	782.72	nan	782.72	nan	516.59
13080.72	50.0	1.0	905.35	nan	905.35	nan	583.71
15042.38	50.0	1.0	1051.17	nan	1051.17	nan	668.18
17298.29	50.0	1.0	1222.57	nan	1222.57	nan	756.72
19892.59	50.0	1.0	1422.11	nan	1422.11	nan	861.31
22876.03	50.0	1.0	1632.75	nan	1632.75	nan	978.52
26306.98	50.0	1.0	1874.76	nan	1874.76	nan	1105.08
30252.58	50.0	1.0	2129.10	nan	2129.10	nan	1247.00
34790.02	50.0	1.0	2372.75	nan	2372.75	nan	1392.39
40008.08	50.0	1.0	2626.17	nan	2626.17	nan	1553.56
46008.84	50.0	1.0	2889.10	nan	2889.10	nan	1744.85
52909.72	50.0	1.0	3111.16	nan	3111.16	nan	1935.75
60845.72	50.0	1.0	3339.32	nan	3339.32	nan	2130.13
69972.13	50.0	1.0	3520.94	nan	3520.94	nan	2333.32
80467.51	50.0	1.0	3706.14	nan	3706.14	nan	2551.33
92537.18	50.0	1.0	3867.70	nan	3867.70	nan	2769.79
106417.31	50.0	1.0	4031.83	nan	4031.83	nan	2962.02
122379.46	50.0	1.0	4170.56	nan	4170.56	nan	3157.50
140735.93	50.0	1.0	4311.03	nan	4311.03	nan	3339.24
160735.93	50.0	1.0	4424.66	nan	4424.66	nan	3517.93
180735.93	50.0	1.0	4539.40	nan	4539.40	nan	3678.34
200735.93	50.0	1.0	4626.17	nan	4626.17	nan	3833.64
220735.93	50.0	1.0	4713.56	nan	4713.56	nan	3952.91
240735.93	50.0	1.0	4772.16	nan	4772.16	nan	4084.31
250000.00	50.0	1.0	4831.03	nan	4831.03	nan	4169.54
0.00	170.0	1.0	0.65	0.65	0.65	0.65	5790.00
2.00	170.0	1.0	0.65	0.65	0.65	0.65	5790.00
4.30	170.0	1.0	0.65	0.65	0.65	0.65	5787.77
6.95	170.0	1.0	0.65	0.65	0.65	0.65	5785.17
9.99	170.0	1.0	0.65	0.65	0.65	0.65	5782.23
13.48	170.0	1.0	0.65	0.65	0.65	0.65	5778.88
15.06	170.0	1.0	0.65	1.98	0.65	1.98	5777.89
16.87	170.0	1.0	1.98	3.79	1.98	3.79	5776.69
18.95	170.0	1.0	1.98	3.79	1.98	3.79	5775.32
21.34	170.0	1.0	1.98	3.79	1.98	3.79	5773.36
24.10	170.0	1.0	1.98	6.00	1.98	6.00	5770.61
27.26	170.0	1.0	1.98	6.00	1.98	6.00	5768.54
30.91	170.0	1.0	3.79	6.00	3.79	6.00	5766.28
35.09	170.0	1.0	3.79	8.57	3.79	8.57	5762.32
39.91	170.0	1.0	3.79	8.57	3.79	8.57	5757.64
45.44	170.0	1.0	3.79	8.57	3.79	8.57	5752.28
51.81	170.0	1.0	3.79	11.48	3.79	11.48	5747.89
59.14	170.0	1.0	3.79	11.48	3.79	11.48	5743.02
67.56	170.0	1.0	6.00	14.69	6.00	14.69	5738.00
77.24	170.0	1.0	6.00	14.69	6.00	14.69	5728.54
88.38	170.0	1.0	6.00	18.18	6.00	18.18	5721.01
101.19	170.0	1.0	8.57	18.18	8.57	18.18	5711.92
115.92	170.0	1.0	8.57	21.96	8.57	21.96	5703.27
132.86	170.0	1.0	11.48	25.99	11.48	25.99	5687.71
152.34	170.0	1.0	11.48	30.27	11.48	30.27	5675.17
174.74	170.0	1.0	14.69	34.79	14.69	34.79	5661.96
200.50	170.0	1.0	14.69	39.54	14.69	39.54	5636.42
230.13	170.0	1.0	18.18	49.72	18.18	49.72	5609.40
264.20	170.0	1.0	18.18	55.13	18.18	55.13	5578.02
303.38	170.0	1.0	21.96	60.74	21.96	60.74	5552.81
348.44	170.0	1.0	21.96	66.56	21.96	66.56	5508.56
400.26	170.0	1.0	25.99	66.56	25.99	66.56	5456.75
459.85	170.0	1.0	25.99	72.57	25.99	72.57	5397.06
528.38	170.0	1.0	30.27	78.78	30.27	78.78	5329.95
607.19	170.0	1.0	30.27	85.17	30.27	85.17	5250.60
697.82	170.0	1.0	34.79	91.76	34.79	91.76	5159.38
802.04	170.0	1.0	34.79	98.52	34.79	98.52	5056.23
921.90	170.0	1.0	39.54	105.46	39.54	105.46	5010.89
1059.74	170.0	1.0	44.52	112.58	44.52	112.58	4876.85
